,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartTest,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.OrderTest,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Sequence,org.mybatis.jpetstore.mapper.AccountMapper,org.mybatis.jpetstore.mapper.AccountMapperTest,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.mapper.CategoryMapperTest,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.mapper.ItemMapperTest,org.mybatis.jpetstore.mapper.LineItemMapper,org.mybatis.jpetstore.mapper.LineItemMapperTest,org.mybatis.jpetstore.mapper.MapperTestContext,org.mybatis.jpetstore.mapper.OrderMapper,org.mybatis.jpetstore.mapper.OrderMapperTest,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.mapper.ProductMapperTest,org.mybatis.jpetstore.mapper.SequenceMapper,org.mybatis.jpetstore.mapper.SequenceMapperTest,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.service.AccountServiceTest,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.service.CatalogServiceTest,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.service.OrderServiceTest,org.mybatis.jpetstore.web.actions.AbstractActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.AccountActionBeanTest,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.web.actions.CatalogActionBeanTest,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBeanTest,org.mybatis.jpetstore.ScreenTransitionIT,MavenWrapperDownloader$1,MavenWrapperDownloader
2369,4,4,4,20,4,4,4,4,4,4,18,18,18,18,18,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11
2370,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9
2371,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2372,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,12,17,17,17,11,11,11,11,11,11,11,11,11,11,11
2373,11,11,9,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11
2374,11,11,11,11,11,11,11,11,11,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,12,12,12,12,12,12,12
2375,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,11,11,11,11,11,14,14
2376,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,1,1,1,1
2377,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,20,20,20,20
2378,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2379,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,11,14,14,14,14,14,11,11,11,4,4,4,4,4,4,4,7
2380,4,4,4,4,4,4,4,11,14,14,14,10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
2381,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,18,18,18,18,18
2382,18,14,14,12,12,12,12,12,12,12,12,12,17,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,11,11,3,11,11,14,14,14,15,15,15,15,15,15
2383,15,15,15,15,15,15,11,11,11,11,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2384,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,14,4,4,4,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2385,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,18,4,4,4,4,4
2386,4,4,4,11,11,11,11,11,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4
2387,9,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,20,15,15,15,15
2388,15,15,15,15,15,15,15,15,15,15,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17
2390,17,17,17,17,17,17,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,4,4,11,11,11,4,4,4,4,4,4,4,4
2391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4,4,4,20,14,14,14,14,14,14
2392,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15
2393,15,15,15,15,15,15,15,4,4,4,4,4,4,4,4,4,13,4,4,4,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3
2394,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13
2395,13,8,13,13,13,13,13,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,14,14
2396,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15
2397,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2398,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2399,14,14,14,14,14,14,14,14,14,14,14,3,14,14,14,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2400,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2401,12,12,12,12,12,12,12,12,12,7,9,9,9,9,9,9,9,9,10,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,2,2,12
2402,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,12,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8
2403,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,4,4,4,4,4,4,4,4,4,8,4,4,4,18,11,18,18,18
2404,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,18,18,18,18,12,12,12,12,12,12,12
2405,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8
2406,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,18,3,3,6,3,2,2,2,2,2,18,18,18,18,18,18,18,18,18,18,18,4,4
2407,4,4,4,4,4,4,4,4,4,4,4,2,2,20,20,20,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2408,12,12,12,12,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2409,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,19,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,1,13,13,1,1,1,1,1
2410,1,1,10,7,7,7,7,7,7,7,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,8,6,8,8,8
2411,8,8,7,16,8,7,5,7,17,17,17,2,2,2,2,18,20,20,20,20,20,8,8,12,12,8,12,12,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8
2412,8,8,8,8,8,15,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,13,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10
2413,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,10,12,12,8,8,9,9,9,9
2414,9,9,9,9,9,9,9,4,4,4,4,4,10,10,10,8,8,8,8,8,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,4
2415,4,10,15,15,15,15,15,15,15,5,15,15,15,15,15,9,15,15,15,15,15,15,15,11,11,11,11,11,20,20,20,9,9,9,9,9,8,8,8,8,8,8,8
2416,8,8,8,8,8,8,19,8,8,8,8,8,8,8,8,8,2,2,2,2,2,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12
2417,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,8,8,1,1
2418,1,1,1,12,12,12,12,20,20,12,16,16,16,16,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,17,17,17,17,17,8,4
2419,4,4,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8
2420,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,13,13,13,13,13,19,10,10,10,10,10,10,10,10,2,2,20,2,2,2,2,2,8,2
2421,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12
2422,12,12,12,12,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,4,4,4,4,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1
2423,1,8,8,8,8,8,8,8,18,13,18,18,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,17,17,17,17,17,12,12,12,12,12,12
2424,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,8,8,8,8
2425,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,4,4,15,15,15,15,15,15,15,15,15,15,15,3,3,3,8,8,8,8,8,8,8,8,8,8,8
2426,8,8,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,8,18,18,18,18,18
2427,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,15,15,15,15,15,15,8,8,8
2428,8,8,8,8,8,8,8,8,12,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2429,4,4,4,4,12,12,3,3,3,3,3,3,3,12,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,4,4
2430,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15
2431,15,15,15,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,2,18,18,18,18,2,2,12,12,12,12,12,12,12,12,12,12,12,15,15,15,15,15
2432,15,12,12,12,1,12,8,18,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,4,4
2433,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,9,15,15,16,16,2,2,2,9,9
2434,9,9,9,9,9,9,18,18,18,18,18,15,15,15,15,15,15,15,15,4,6,6,6,6,6,6,6,14,6,6,6,6,6,6,18,18,18,18,18,18,18,1,1
2435,1,1,1,1,1,19,18,19,19,19,17,17,17,17,17,17,17,17,17,6,6,6,6,12,12,12,18,18,15,15,4,4,4,4,4,4,4,4,4,4,4,11,2
2436,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,18,2,2,2,14,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15
2437,15,15,15,15,15,15,15,15,14,4,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,18,18,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15
2438,15,15,15,15,15,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8,8,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,6
2439,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,19,19,19,19,19,19,19,19,19,19,3,3,3,3,3,3,3,13,13,13,13,13,13,9,9,9,9
2440,15,15,15,15,15,15,15,19,19,19,19,19,1,1,1,1,16,16,16,16,16,16,16,16,1,18,18,4,4,4,4,4,9,9,9,9,9,15,15,15,15,15,15
2441,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,19,19,8,18,8,8,2,2,2,2,2
2442,2,2,2,2,2,2,4,4,4,4,4,15,15,15,15,15,15,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,9,18,8,8,8,8,8,8,8,8,8
2443,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8
2444,13,13,13,13,13,13,13,13,13,13,13,18,8,8,8,9,9,9,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17,18
2445,18,18,18,18,18,18,18,18,18,18,18,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,8,8,8,8,8,8,8
2446,8,8,13,13,13,13,13,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,7,7,16,16,1,1,1,1,1,1,1,1,1,1,1,6
2447,6,6,6,6,6,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,19,18,18,18,18,13,19,19,19,19,19,19,19,19,19,18,18,18,18
2448,18,18,14,4,10,10,10,10,10,6,4,4,4,4,4,4,11,11,11,11,11,11,11,11,9,9,8,8,8,8,8,20,8,12,12,12,12,12,12,12,12,12,12
2449,12,12,12,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,18
2450,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2451,7,19,7,7,13,13,13,10,10,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,14,14,14,14,14,4,4,4,4,4
2452,3,4,4,4,4,13,7,7,7,7,7,7,7,7,9,18,18,18,18,18,18,18,18,18,18,18,8,8,8,8,8,8,13,8,8,8,8,8,8,8,8,8,8
2453,8,11,8,8,7,7,8,8,8,8,8,8,8,8,18,8,8,8,12,12,12,12,12,12,1,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2454,18,18,18,19,19,19,19,19,19,7,7,7,7,8,8,8,8,8,12,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2455,18,18,18,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,12,12,12,18,18,18,18,18,18,18,18,8,8,8,13,13,8,13,13,13,15,15
2456,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,14,4,4,4,4,17,17,17,17,17,17,15,15,15,15,15,15,15,15,15,15,15,15
2457,15,18,18,18,18,18,18,18,18,18,18,18,18,18,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,3,3,3,6,6,14,18,18,18,18,18,18
2458,18,18,18,18,18,18,18,18,18,18,18,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,1,1,1,1,18,18,18,18,18,18,18,18,18,18,15
2459,15,15,15,15,15,15,15,15,12,12,7,7,7,7,7,7,7,7,7,7,2,19,19,19,19,20,19,19,3,3,3,3,3,3,3,3,3,3,3,19,19,19,13
2460,13,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8,5,5,11,11,11,11,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,18,1,1
2461,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,13,13,18,18,18,18,18,18,18,18,18,1,1,1,4,4,4,12,12,12,12,12,12,12,12,12,12,12
2462,12,12,12,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,6,6,6,6,6,9,9,9,9,9,9,9,9,15,15,15,15
2463,6,6,6,6,16,6,6,12,12,12,12,12,12,12,12,12,12,12,18,18,18,18,18,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,13,13
2464,13,13,3,3,3,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,13,13,13
2465,13,13,13,13,13,13,13,13,13,13,13,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,3,13,13,13,13
2466,13,13,13,13,13,13,13,18,18,18,18,18,18,12,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1
2467,1,1,8,8,8,8,8,8,8,8,3,3,3,3,3,3,11,11,11,11,11,11,15,15,15,15,15,13,13,13,13,13,13,13,13,18,18,18,18,18,18,18,18
2468,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,13,13,9,9,9,9,9,9,18,2,18,18,18,18,17,17,17,17,8
2469,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,3,3,10,10,10,10,10,10,10,10,10
2470,10,10,10,10,10,10,10,10,10,6,6,6,6,8,8,8,8,8,8,8,8,8,18,18,18,7,20,7,7,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2471,17,17,17,17,8,8,8,8,8,8,8,8,8,8,8,13,8,8,8,8,8,8,8,7,7,7,7,7,7,4,4,4,4,4,8,8,8,10,8,8,8,8,8
2472,8,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,13,13,13,13,3,3,3,3,3,3,17,17,17
2473,17,17,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,15,15,15,15,8,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3
2474,3,3,3,1,1,1,1,14,1,3,1,1,1,10,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,16,16,16,8
2475,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,17,17,17,17,17,17
2476,17,17,17,17,17,17,17,19,19,19,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,8,8
2477,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,9,9,9,9,9,9,9,9,13,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2478,8,8,8,8,8,8,8,8,8,8,7,7,15,7,7,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2479,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,6,6,6,6,6,6,6,6
2480,6,4,4,4,4,4,4,4,4,4,8,8,8,4,4,4,4,4,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2
2481,2,2,4,4,17,17,17,1,1,1,1,1,1,1,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,8,8,8,6,6,6,1,1,1
2482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16,2,2,2,10,10,10
2483,10,11,11,11,11,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,17,17,11,1,1,1,1,1,1
2484,1,1,1,1,1,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,5,5,5,5,5,13,13,13,5,5,5,5
2485,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,15,9,9,9,4,4,4,13,4,4,18,18,18,18,18,18,18,18,1,1,1,1,1,1
2486,1,1,1,13,1,1,1,1,1,8,8,8,8,19,5,5,5,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10
2487,10,10,10,10,10,10,10,10,18,18,18,18,18,18,18,15,15,15,15,15,15,15,18,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,13,13,13,13,13
2488,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,1
2489,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2490,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,8,15,15,15,15,19,1,1,1,1,1
2491,1,1,1,1,1,1,14,14,13,13,13,13,3,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,5,5,5,5,6,1,1,1,1,1,1,1,8,8
2492,8,8,8,8,8,8,8,8,8,8,8,18,6,6,6,6,6,5,5,5,5,5,5,6,6,6,5,6,6,6,6,6,4,4,4,4,4,4,4,4,4,3,3
2493,3,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,4,16,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,5,5,5,8
2494,8,8,8,8,8,8,8,8,8,6,2,6,6,6,6,6,6,6,6,6,6,6,10,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1
2495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,1,1
2496,1,1,1,1,1,1,1,10,10,15,15,15,19,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,3,3,3,3,3,3,4
2497,4,4,4,4,4,4,6,6,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,3,3,6,3,3,3,3,6,6,6,6,6
2498,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6,8,8,8,8,8,6,6,6,18,18,18,18,13,13,13,13,13,13,13
2499,13,13,13,2,2,2,2,2,2,2,2,4,8,8,8,8,8,8,4,8,4,14,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,4,4,4,4,4,4
2500,4,4,4,4,15,15,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7
2501,7,7,7,7,7,6,6,6,6,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,7,7,7,7,9,9,9,9,9,9,6,6,6,6,6
2502,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,13,3,3,3,20,3,3,3,3
2503,3,3,3,3,3,3,3,12,9,12,12,12,8,8,8,8,8,16,16,16,2,15,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,17,17,17,17,17
2504,17,17,17,17,17,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2505,6,6,6,6,6,9,9,9,9,17,17,17,17,5,5,5,5,5,5,5,5,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,15,9,9,9,7,2,2
2506,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,2,2,2,2
2507,19,19,19,19,19,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,16
2508,16,5,5,5,5,5,5,5,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,6,6,6,6,6,17,6,6,6,6
2509,6,6,6,6,6,6,6,6,6,6,6,6,6,5,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,8,8,8,8,8
2510,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,8,8,8,8,2,2,2,2,2,2,2,2,2
2511,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,19,19,19,19,19,19,6,6,6,6,6,6,6,6,8,8
2512,8,8,7,7,7,2,7,7,7,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,16,8,8,8,8,8,8,8,8,8,8
2513,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,19,10,10,10,10,6,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2
2514,2,2,2,2,18,18,18,18,18,18,18,18,19,19,19,19,19,19,2,19,13,13,13,13,13,13,2,13,5,8,8,8,8,8,8,8,8,10,10,10,10,10,10
